Date Value  
1971M03 38.870000000000  
1971M04 39.010000000000  
1971M05 40.520000000000  
1971M06 40.100000000000  
1971M07 40.950000000000  
1971M08 42.710000000000  
1971M09 42.030000000000  
1971M10 42.500000000000  
1971M11 42.860000000000  
1971M12 43.480000000000  
1972M01 45.750000000000  
1972M02 48.260000000000  
1972M03 48.330000000000  
1972M04 49.030000000000  
1972M05 54.620000000000  
1972M06 62.090000000000  
1972M07 65.660000000000  
1972M08 67.030000000000  
1972M09 65.460000000000  
1972M10 64.860000000000  
1972M11 62.910000000000  
1972M12 63.910000000000  
1973M01 65.140000000000  
1973M02 74.200000000000  
1973M03 84.370000000000  
1973M04 90.500000000000  
1973M05 101.960000000000  
1973M06 120.120000000000  
1973M07 120.170000000000  
1973M08 106.760000000000  
1973M09 102.970000000000  
1973M10 100.080000000000  
1973M11 94.920000000000  
1973M12 106.720000000000  
1974M01 129.190000000000  
1974M02 150.130000000000  
1974M03 168.420000000000  
1974M04 172.240000000000  
1974M05 163.270000000000  
1974M06 154.100000000000  
1974M07 142.980000000000  
1974M08 154.640000000000  
1974M09 151.750000000000  
1974M10 158.780000000000  
1974M11 181.660000000000  
1974M12 183.780000000000  
1975M01 176.270000000000  
1975M02 179.600000000000  
1975M03 178.160000000000  
1975M04 169.840000000000  
1975M05 167.390000000000  
1975M06 164.240000000000  
1975M07 165.170000000000  
1975M08 163.000000000000  
1975M09 144.170000000000  
1975M10 142.790000000000  
1975M11 142.420000000000  
1975M12 139.300000000000  
1976M01 131.050000000000  
1976M02 131.060000000000  
1976M03 132.760000000000  
1976M04 127.940000000000  
1976M05 126.920000000000  
1976M06 125.710000000000  
1976M07 117.730000000000  
1976M08 109.930000000000  
1976M09 114.150000000000  
1976M10 116.150000000000  
1976M11 130.460000000000  
1976M12 133.930000000000  
1977M01 132.260000000000  
1977M02 136.240000000000  
1977M03 148.230000000000  
1977M04 149.170000000000  
1977M05 146.610000000000  
1977M06 140.780000000000  
1977M07 143.390000000000  
1977M08 144.940000000000  
1977M09 149.530000000000  
1977M10 158.950000000000  
1977M11 162.100000000000  
1977M12 160.450000000000  
1978M01 173.180000000000  
1978M02 178.140000000000  
1978M03 183.610000000000  
1978M04 175.280000000000  
1978M05 176.310000000000  
1978M06 183.750000000000  
1978M07 188.730000000000  
1978M08 206.300000000000  
1978M09 212.080000000000  
1978M10 227.440000000000  
1978M11 206.200000000000  
1978M12 207.850000000000  
1979M01 227.280000000000  
1979M02 245.670000000000  
1979M03 242.050000000000  
1979M04 239.110000000000  
1979M05 257.590000000000  
1979M06 279.070000000000  
1979M07 294.740000000000  
1979M08 300.820000000000  
1979M09 354.950000000000  
1979M10 391.660000000000  
1979M11 391.990000000000  
1979M12 455.080000000000  
1980M01 675.310000000000  
1980M02 665.320000000000  
1980M03 553.580000000000  
1980M04 517.410000000000  
1980M05 513.800000000000  
1980M06 600.720000000000  
1980M07 643.270000000000  
1980M08 627.150000000000  
1980M09 673.630000000000  
1980M10 661.150000000000  
1980M11 624.770000000000  
1980M12 538.260000000000  
1981M01 557.390000000000  
1981M02 499.760000000000  
1981M03 499.110000000000  
1981M04 495.800000000000  
1981M05 479.700000000000  
1981M06 461.090000000000  
1981M07 409.070000000000  
1981M08 410.160000000000  
1981M09 443.750000000000  
1981M10 437.760000000000  
1981M11 413.370000000000  
1981M12 410.090000000000  
1982M01 384.140000000000  
1982M02 374.130000000000  
1982M03 330.250000000000  
1982M04 350.300000000000  
1982M05 333.710000000000  
1982M06 314.980000000000  
1982M07 338.970000000000  
1982M08 364.230000000000  
1982M09 437.310000000000  
1982M10 422.150000000000  
1982M11 414.890000000000  
1982M12 444.500000000000  
1983M01 481.290000000000  
1983M02 491.090000000000  
1983M03 419.700000000000  
1983M04 432.880000000000  
1983M05 438.010000000000  
1983M06 412.840000000000  
1983M07 402.910000000000  
1983M08 416.200000000000  
1983M09 411.800000000000  
1983M10 393.600000000000  
1983M11 381.700000000000  
1983M12 388.340000000000  
1984M01 370.890000000000  
1984M02 385.960000000000  
1984M03 394.260000000000  
1984M04 381.370000000000  
1984M05 377.400000000000  
1984M06 377.700000000000  
1984M07 347.710000000000  
1984M08 347.700000000000  
1984M09 340.200000000000  
1984M10 341.000000000000  
1984M11 342.000000000000  
1984M12 319.540000000000  
1985M01 302.790000000000  
1985M02 299.100000000000  
1985M03 313.500000000000  
1985M04 326.800000000000  
1985M05 316.000000000000  
1985M06 316.500000000000  
1985M07 317.200000000000  
1985M08 330.400000000000  
1985M09 323.350000000000  
1985M10 325.850000000000  
1985M11 321.500000000000  
1985M12 321.900000000000  
1986M01 347.480000000000  
1986M02 338.890000000000  
1986M03 345.700000000000  
1986M04 340.440000000000  
1986M05 342.400000000000  
1986M06 342.700000000000  
1986M07 348.340000000000  
1986M08 376.660000000000  
1986M09 417.730000000000  
1986M10 423.510000000000  
1986M11 397.560000000000  
1986M12 390.920000000000  
1987M01 408.260000000000  
1987M02 401.120000000000  
1987M03 408.910000000000  
1987M04 438.350000000000  
1987M05 460.230000000000  
1987M06 449.590000000000  
1987M07 450.520000000000  
1987M08 461.150000000000  
1987M09 460.380000000000  
1987M10 465.350000000000  
1987M11 467.570000000000  
1987M12 486.240000000000  
1988M01 476.580000000000  
1988M02 442.070000000000  
1988M03 443.610000000000  
1988M04 451.550000000000  
1988M05 451.070000000000  
1988M06 451.330000000000  
1988M07 437.630000000000  
1988M08 431.280000000000  
1988M09 413.460000000000  
1988M10 406.780000000000  
1988M11 420.170000000000  
1988M12 419.050000000000  
1989M01 404.010000000000  
1989M02 387.510000000000  
1989M03 390.150000000000  
1989M04 384.400000000000  
1989M05 371.050000000000  
1989M06 367.600000000000  
1989M07 375.040000000000  
1989M08 365.140000000000  
1989M09 361.750000000000  
1989M10 366.880000000000  
1989M11 394.260000000000  
1989M12 409.390000000000  
1990M01 410.110000000000  
1990M02 416.810000000000  
1990M03 393.060000000000  
1990M04 374.240000000000  
1990M05 369.050000000000  
1990M06 352.330000000000  
1990M07 362.530000000000  
1990M08 394.730000000000  
1990M09 389.320000000000  
1990M10 380.740000000000  
1990M11 381.730000000000  
1990M12 376.950000000000  
1991M01 383.640000000000  
1991M02 363.830000000000  
1991M03 363.340000000000  
1991M04 358.380000000000  
1991M05 356.950000000000  
1991M06 366.720000000000  
1991M07 367.690000000000  
1991M08 356.310000000000  
1991M09 348.740000000000  
1991M10 358.690000000000  
1991M11 360.170000000000  
1991M12 361.730000000000  
1992M01 354.450000000000  
1992M02 353.910000000000  
1992M03 344.340000000000  
1992M04 338.620000000000  
1992M05 337.240000000000  
1992M06 340.810000000000  
1992M07 352.720000000000  
1992M08 343.060000000000  
1992M09 345.430000000000  
1992M10 344.380000000000  
1992M11 335.020000000000  
1992M12 334.820000000000  
1993M01 329.010000000000  
1993M02 329.310000000000  
1993M03 330.080000000000  
1993M04 342.150000000000  
1993M05 367.180000000000  
1993M06 371.890000000000  
1993M07 392.190000000000  
1993M08 378.840000000000  
1993M09 355.280000000000  
1993M10 364.180000000000  
1993M11 373.830000000000  
1993M12 383.300000000000  
1994M01 386.880000000000  
1994M02 381.910000000000  
1994M03 384.130000000000  
